{'L': 10, 'M': 400, 'N': 45, 'R': 1, 'M_grid': 40, 'pm': 0.1, 'pc': 0.8, 'pop_size': 10, 'max_gen': 500, 'Dth': 1.7320508075688772, 'k1': 2.5, 'w1': 2, 'w2': 200, 'maxdis': 0.3, 'GA_step': 10, 'VF_step': 5, 'seed_number': 28, 'alpha1': 0.7, 'alpha2': 0.15, 'alpha3': 0.15}
[0, 0.5917, 0.5917, 0.5917, 0.4917, 0.0617, 0.0383, 0.5917]
[0, 0.5525, 0.5689, 0.5875, 0.4917, 0.0617, 0.0383, 0.5917]
[1, 0.5525, 0.5813, 0.5936, 0.5036, 0.0567, 0.0333, 0.5936]
[2, 0.5875, 0.5952, 0.6018, 0.5101, 0.0617, 0.03, 0.6018]
[3, 0.5943, 0.6024, 0.6161, 0.5228, 0.065, 0.0283, 0.6161]
[4, 0.573, 0.5972, 0.6161, 0.5228, 0.065, 0.0283, 0.6161]
[5, 0.5852, 0.6135, 0.6183, 0.525, 0.065, 0.0283, 0.6183]
[6, 0.6153, 0.6173, 0.619, 0.5224, 0.0683, 0.0283, 0.619]
[7, 0.6161, 0.6183, 0.619, 0.5224, 0.0683, 0.0283, 0.619]
[8, 0.6183, 0.6186, 0.6189, 0.5224, 0.0683, 0.0283, 0.619]
[9, 0.6141, 0.6547, 0.6921, 0.6038, 0.0583, 0.03, 0.6921]
[10, 0.665, 0.6808, 0.6921, 0.6038, 0.0583, 0.03, 0.6921]
[11, 0.6689, 0.6876, 0.6921, 0.6038, 0.0583, 0.03, 0.6921]
[12, 0.6852, 0.6902, 0.6921, 0.6038, 0.0583, 0.03, 0.6921]
[13, 0.6889, 0.6912, 0.6921, 0.6038, 0.0583, 0.03, 0.6921]
[14, 0.6889, 0.6915, 0.6928, 0.6011, 0.0583, 0.0333, 0.6928]
[15, 0.6921, 0.6921, 0.6921, 0.6011, 0.0583, 0.0333, 0.6928]
[16, 0.6921, 0.6921, 0.6921, 0.6011, 0.0583, 0.0333, 0.6928]
[17, 0.6921, 0.6921, 0.6921, 0.6011, 0.0583, 0.0333, 0.6928]
[18, 0.6921, 0.6921, 0.6921, 0.6011, 0.0583, 0.0333, 0.6928]
[19, 0.6943, 0.6973, 0.6993, 0.616, 0.05, 0.0333, 0.6993]
[20, 0.6737, 0.6933, 0.6993, 0.616, 0.05, 0.0333, 0.6993]
[21, 0.6697, 0.6866, 0.6993, 0.616, 0.05, 0.0333, 0.6993]
[22, 0.6607, 0.6837, 0.6897, 0.616, 0.05, 0.0333, 0.6993]
[23, 0.6798, 0.6905, 0.6996, 0.6129, 0.0517, 0.035, 0.6996]
[24, 0.6798, 0.6927, 0.6996, 0.6129, 0.0517, 0.035, 0.6996]
[25, 0.6897, 0.6934, 0.6996, 0.6129, 0.0517, 0.035, 0.6996]
[26, 0.6897, 0.698, 0.7043, 0.6243, 0.0483, 0.0317, 0.7043]
[27, 0.6983, 0.7008, 0.7056, 0.6256, 0.0483, 0.0317, 0.7056]
[28, 0.6962, 0.6999, 0.7059, 0.6226, 0.05, 0.0333, 0.7059]
[29, 0.6993, 0.7008, 0.7059, 0.6226, 0.05, 0.0333, 0.7059]
[30, 0.6996, 0.7033, 0.7059, 0.6226, 0.05, 0.0333, 0.7059]
[31, 0.695, 0.6999, 0.7059, 0.6226, 0.05, 0.0333, 0.7059]
[32, 0.6923, 0.6996, 0.7059, 0.6226, 0.05, 0.0333, 0.7059]
[33, 0.6923, 0.6987, 0.7059, 0.6226, 0.05, 0.0333, 0.7059]
[34, 0.6996, 0.7021, 0.7059, 0.6226, 0.05, 0.0333, 0.7059]
[35, 0.7023, 0.7055, 0.7059, 0.6226, 0.05, 0.0333, 0.7059]
[36, 0.7059, 0.707, 0.7086, 0.6186, 0.0533, 0.0367, 0.7086]
[37, 0.7059, 0.7078, 0.7086, 0.6186, 0.0533, 0.0367, 0.7086]
[38, 0.7059, 0.7084, 0.7086, 0.6186, 0.0533, 0.0367, 0.7086]
[39, 0.7059, 0.7083, 0.7086, 0.6186, 0.0533, 0.0367, 0.7086]
[40, 0.7059, 0.7083, 0.7086, 0.6186, 0.0533, 0.0367, 0.7086]
[41, 0.7059, 0.7083, 0.7086, 0.6186, 0.0533, 0.0367, 0.7086]
[42, 0.7085, 0.7086, 0.7086, 0.6186, 0.0533, 0.0367, 0.7086]
[43, 0.6954, 0.7073, 0.7086, 0.6186, 0.0533, 0.0367, 0.7086]
[44, 0.7067, 0.7078, 0.7086, 0.6186, 0.0533, 0.0367, 0.7086]
[45, 0.6789, 0.704, 0.7086, 0.6186, 0.0533, 0.0367, 0.7086]
[46, 0.6907, 0.7036, 0.7085, 0.6186, 0.0533, 0.0367, 0.7086]
[47, 0.7009, 0.7058, 0.7071, 0.6186, 0.0533, 0.0367, 0.7086]
[48, 0.6751, 0.6984, 0.7071, 0.6186, 0.0533, 0.0367, 0.7086]
[49, 0.6807, 0.7031, 0.7095, 0.6195, 0.0567, 0.0333, 0.7095]
[50, 0.6696, 0.6972, 0.7067, 0.6195, 0.0567, 0.0333, 0.7095]
[51, 0.6908, 0.7017, 0.7067, 0.6195, 0.0567, 0.0333, 0.7095]
[52, 0.7014, 0.7036, 0.7067, 0.6195, 0.0567, 0.0333, 0.7095]
[53, 0.7015, 0.7056, 0.7067, 0.6195, 0.0567, 0.0333, 0.7095]
[54, 0.7015, 0.7061, 0.7067, 0.6195, 0.0567, 0.0333, 0.7095]
[55, 0.7065, 0.7074, 0.7103, 0.6186, 0.0583, 0.0333, 0.7103]
[56, 0.7067, 0.7096, 0.7103, 0.6186, 0.0583, 0.0333, 0.7103]
[57, 0.705, 0.7083, 0.7103, 0.6186, 0.0583, 0.0333, 0.7103]
[58, 0.7065, 0.7088, 0.7103, 0.6186, 0.0583, 0.0333, 0.7103]
[59, 0.7103, 0.7106, 0.7134, 0.6317, 0.0517, 0.03, 0.7134]
[60, 0.7103, 0.7103, 0.7103, 0.6317, 0.0517, 0.03, 0.7134]
[61, 0.7103, 0.7103, 0.7103, 0.6317, 0.0517, 0.03, 0.7134]
[62, 0.7103, 0.7103, 0.7103, 0.6317, 0.0517, 0.03, 0.7134]
[63, 0.7103, 0.7103, 0.7103, 0.6317, 0.0517, 0.03, 0.7134]
[64, 0.7034, 0.7096, 0.7103, 0.6317, 0.0517, 0.03, 0.7134]
[65, 0.7034, 0.7091, 0.712, 0.6317, 0.0517, 0.03, 0.7134]
[66, 0.7034, 0.7091, 0.712, 0.6317, 0.0517, 0.03, 0.7134]
[67, 0.7103, 0.7103, 0.7103, 0.6317, 0.0517, 0.03, 0.7134]
[68, 0.7103, 0.7103, 0.7103, 0.6317, 0.0517, 0.03, 0.7134]
[69, 0.7134, 0.7134, 0.7134, 0.6317, 0.0517, 0.03, 0.7134]
[70, 0.7134, 0.7134, 0.7134, 0.6317, 0.0517, 0.03, 0.7134]
[71, 0.7134, 0.7134, 0.7134, 0.6317, 0.0517, 0.03, 0.7134]
[72, 0.7134, 0.7134, 0.7134, 0.6317, 0.0517, 0.03, 0.7134]
[73, 0.7134, 0.7134, 0.7134, 0.6317, 0.0517, 0.03, 0.7134]
[74, 0.7134, 0.7134, 0.7134, 0.6317, 0.0517, 0.03, 0.7134]
[75, 0.7134, 0.7134, 0.7134, 0.6317, 0.0517, 0.03, 0.7134]
[76, 0.7134, 0.7134, 0.7134, 0.6317, 0.0517, 0.03, 0.7134]
[77, 0.7134, 0.7134, 0.7134, 0.6317, 0.0517, 0.03, 0.7134]
[78, 0.7134, 0.7134, 0.7134, 0.6317, 0.0517, 0.03, 0.7134]
[79, 0.7181, 0.7181, 0.7181, 0.6247, 0.065, 0.0283, 0.7181]
[80, 0.7181, 0.7181, 0.7181, 0.6247, 0.065, 0.0283, 0.7181]
[81, 0.7181, 0.7181, 0.7181, 0.6247, 0.065, 0.0283, 0.7181]
[82, 0.7142, 0.7177, 0.7181, 0.6247, 0.065, 0.0283, 0.7181]
[83, 0.7159, 0.7179, 0.7181, 0.6247, 0.065, 0.0283, 0.7181]
[84, 0.7159, 0.7179, 0.7181, 0.6247, 0.065, 0.0283, 0.7181]
