{'L': 10, 'M': 400, 'N': 45, 'R': 1, 'M_grid': 40, 'pm': 0.01, 'pc': 0.7, 'pop_size': 10, 'max_gen': 500}
[0, 0.7325, 0.7325, 0.7325, 0.7325]
[0, 0.69563, 0.7125, 0.7375, 0.7375]
[1, 0.72875, 0.74563, 0.76, 0.76]
[2, 0.7375, 0.75382, 0.76, 0.76]
[3, 0.74938, 0.75407, 0.75625, 0.76]
[4, 0.75438, 0.75475, 0.75625, 0.76]
[5, 0.75438, 0.75475, 0.75625, 0.76]
[6, 0.75438, 0.75888, 0.7675, 0.7675]
[7, 0.72688, 0.75481, 0.7675, 0.7675]
[8, 0.72688, 0.75656, 0.7675, 0.7675]
[9, 0.73875, 0.76206, 0.77063, 0.77063]
[10, 0.75438, 0.76619, 0.7675, 0.77063]
[11, 0.7675, 0.7675, 0.7675, 0.77063]
[12, 0.77875, 0.77875, 0.77875, 0.77875]
[13, 0.77875, 0.77875, 0.77875, 0.77875]
[14, 0.77875, 0.77875, 0.77875, 0.77875]
[15, 0.77875, 0.77875, 0.77875, 0.77875]
[16, 0.77875, 0.77875, 0.77875, 0.77875]
[17, 0.77875, 0.77875, 0.77875, 0.77875]
[18, 0.77875, 0.77875, 0.77875, 0.77875]
[19, 0.77875, 0.77875, 0.77875, 0.77875]
[20, 0.77875, 0.77875, 0.77875, 0.77875]
[21, 0.77875, 0.77875, 0.77875, 0.77875]
[22, 0.77875, 0.77875, 0.77875, 0.77875]
[23, 0.77875, 0.77875, 0.77875, 0.77875]
[24, 0.77875, 0.77875, 0.77875, 0.77875]
[25, 0.77875, 0.77875, 0.77875, 0.77875]
[26, 0.78187, 0.78187, 0.78187, 0.78187]
[27, 0.78187, 0.78187, 0.78187, 0.78187]
[28, 0.78187, 0.78187, 0.78187, 0.78187]
[29, 0.78187, 0.78187, 0.78187, 0.78187]
[30, 0.78187, 0.78187, 0.78187, 0.78187]
[31, 0.79125, 0.79125, 0.79125, 0.79125]
[32, 0.79125, 0.79125, 0.79125, 0.79125]
[33, 0.79125, 0.79125, 0.79125, 0.79125]
[34, 0.79125, 0.79125, 0.79125, 0.79125]
[35, 0.79125, 0.79125, 0.79125, 0.79125]
[36, 0.79125, 0.79125, 0.79125, 0.79125]
[37, 0.79125, 0.79125, 0.79125, 0.79125]
[38, 0.79125, 0.79125, 0.79125, 0.79125]
