{'L': 10, 'M': 400, 'N': 45, 'R': 1, 'M_grid': 40, 'pm': 0.1, 'pc': 0.8, 'pop_size': 10, 'max_gen': 500, 'Dth': 1.7320508075688772, 'k1': 2.5, 'w1': 2, 'w2': 200, 'maxdis': 0.3, 'GA_step': 10, 'VF_step': 5, 'seed_number': 28, 'alpha1': 0.8, 'alpha2': 0.1, 'alpha3': 0.1}
[0, 0.6321, 0.6321, 0.6321, 0.5765, 0.0378, 0.0178, 0.6321]
[0, 0.5846, 0.6087, 0.6301, 0.5765, 0.0378, 0.0178, 0.6321]
[1, 0.6163, 0.6204, 0.6263, 0.5765, 0.0378, 0.0178, 0.6321]
[2, 0.6263, 0.6394, 0.6518, 0.594, 0.0389, 0.0189, 0.6518]
[3, 0.6258, 0.6379, 0.6524, 0.5935, 0.04, 0.0189, 0.6524]
[4, 0.6248, 0.656, 0.6752, 0.6185, 0.0344, 0.0222, 0.6752]
[5, 0.6518, 0.6661, 0.6759, 0.617, 0.0356, 0.0233, 0.6759]
[6, 0.6653, 0.673, 0.6759, 0.617, 0.0356, 0.0233, 0.6759]
[7, 0.668, 0.6741, 0.6777, 0.6155, 0.0367, 0.0256, 0.6777]
[8, 0.6752, 0.6763, 0.6796, 0.624, 0.0333, 0.0222, 0.6796]
[9, 0.6752, 0.7279, 0.7503, 0.687, 0.0356, 0.0278, 0.7503]
[10, 0.7428, 0.7481, 0.7503, 0.687, 0.0356, 0.0278, 0.7503]
[11, 0.7428, 0.7466, 0.7503, 0.687, 0.0356, 0.0278, 0.7503]
[12, 0.7503, 0.7507, 0.7514, 0.687, 0.0356, 0.0289, 0.7514]
[13, 0.7503, 0.7508, 0.7514, 0.687, 0.0356, 0.0289, 0.7514]
[14, 0.7514, 0.7514, 0.7514, 0.687, 0.0356, 0.0289, 0.7514]
[15, 0.7514, 0.7514, 0.7514, 0.687, 0.0356, 0.0289, 0.7514]
[16, 0.7514, 0.7514, 0.7514, 0.687, 0.0356, 0.0289, 0.7514]
[17, 0.7514, 0.7514, 0.7514, 0.687, 0.0356, 0.0289, 0.7514]
[18, 0.7514, 0.7514, 0.7514, 0.687, 0.0356, 0.0289, 0.7514]
[19, 0.7514, 0.7584, 0.7653, 0.712, 0.0333, 0.02, 0.7653]
[20, 0.7469, 0.7577, 0.7653, 0.712, 0.0333, 0.02, 0.7653]
[21, 0.7407, 0.7552, 0.7653, 0.712, 0.0333, 0.02, 0.7653]
[22, 0.7444, 0.7609, 0.7664, 0.7075, 0.0378, 0.0211, 0.7664]
[23, 0.7533, 0.7609, 0.7664, 0.7075, 0.0378, 0.0211, 0.7664]
[24, 0.7576, 0.7635, 0.7664, 0.7075, 0.0378, 0.0211, 0.7664]
[25, 0.7614, 0.7654, 0.7664, 0.7075, 0.0378, 0.0211, 0.7664]
[26, 0.7614, 0.7661, 0.7692, 0.7125, 0.0356, 0.0211, 0.7692]
[27, 0.7581, 0.7637, 0.7702, 0.7135, 0.0356, 0.0211, 0.7702]
[28, 0.7591, 0.7636, 0.7702, 0.7135, 0.0356, 0.0211, 0.7702]
[29, 0.7673, 0.7699, 0.7702, 0.7135, 0.0356, 0.0211, 0.7702]
[30, 0.7611, 0.7683, 0.7702, 0.7135, 0.0356, 0.0211, 0.7702]
[31, 0.7661, 0.7695, 0.7702, 0.7135, 0.0356, 0.0211, 0.7702]
[32, 0.7661, 0.7695, 0.7702, 0.7135, 0.0356, 0.0211, 0.7702]
[33, 0.7697, 0.7703, 0.7724, 0.7135, 0.0367, 0.0222, 0.7724]
[34, 0.7702, 0.7708, 0.7724, 0.7135, 0.0367, 0.0222, 0.7724]
[35, 0.7724, 0.7724, 0.7724, 0.7135, 0.0367, 0.0222, 0.7724]
[36, 0.7724, 0.7724, 0.7724, 0.7135, 0.0367, 0.0222, 0.7724]
