{'L': 10, 'M': 400, 'N': 45, 'R': 1, 'M_grid': 40, 'pm': 0.1, 'pc': 0.8, 'pop_size': 10, 'max_gen': 500, 'Dth': 1.7320508075688772, 'k1': 2.5, 'w1': 2, 'w2': 200, 'maxdis': 0.3, 'GA_step': 10, 'VF_step': 5, 'seed_number': 28, 'alpha1': 0.8, 'alpha2': 0.1, 'alpha3': 0.1}
[0, 0.7221, 0.7221, 0.7221, 0.5765, 0.0678, 0.0778, 0.7221]
[0, 0.6712, 0.6929, 0.7101, 0.5765, 0.0678, 0.0778, 0.7221]
[1, 0.693, 0.704, 0.7304, 0.5915, 0.0589, 0.08, 0.7304]
[2, 0.7086, 0.7132, 0.7304, 0.5915, 0.0589, 0.08, 0.7304]
[3, 0.6957, 0.7115, 0.7227, 0.5915, 0.0589, 0.08, 0.7304]
[4, 0.7086, 0.7113, 0.7161, 0.5915, 0.0589, 0.08, 0.7304]
[5, 0.7019, 0.7161, 0.7267, 0.5915, 0.0589, 0.08, 0.7304]
[6, 0.7161, 0.7173, 0.7258, 0.5915, 0.0589, 0.08, 0.7304]
[7, 0.7126, 0.7193, 0.7258, 0.5915, 0.0589, 0.08, 0.7304]
[8, 0.7161, 0.7238, 0.7314, 0.587, 0.0644, 0.08, 0.7314]
[9, 0.7258, 0.8145, 0.8367, 0.69, 0.0656, 0.0811, 0.8367]
[10, 0.7746, 0.816, 0.8367, 0.69, 0.0656, 0.0811, 0.8367]
[11, 0.8096, 0.8296, 0.8367, 0.69, 0.0656, 0.0811, 0.8367]
[12, 0.8229, 0.8323, 0.8367, 0.69, 0.0656, 0.0811, 0.8367]
[13, 0.8351, 0.836, 0.8367, 0.69, 0.0656, 0.0811, 0.8367]
[14, 0.8351, 0.8358, 0.8362, 0.69, 0.0656, 0.0811, 0.8367]
[15, 0.8362, 0.8362, 0.8362, 0.69, 0.0656, 0.0811, 0.8367]
[16, 0.8362, 0.8362, 0.8362, 0.69, 0.0656, 0.0811, 0.8367]
[17, 0.8362, 0.8377, 0.8388, 0.691, 0.0667, 0.0811, 0.8388]
[18, 0.8362, 0.8385, 0.8388, 0.691, 0.0667, 0.0811, 0.8388]
[19, 0.8314, 0.8478, 0.8632, 0.711, 0.07, 0.0822, 0.8632]
[20, 0.8314, 0.85, 0.8632, 0.711, 0.07, 0.0822, 0.8632]
[21, 0.8388, 0.8528, 0.8632, 0.711, 0.07, 0.0822, 0.8632]
[22, 0.83, 0.8539, 0.8632, 0.711, 0.07, 0.0822, 0.8632]
[23, 0.8389, 0.8561, 0.8632, 0.711, 0.07, 0.0822, 0.8632]
[24, 0.8451, 0.8599, 0.8632, 0.711, 0.07, 0.0822, 0.8632]
[25, 0.8573, 0.8614, 0.8632, 0.711, 0.07, 0.0822, 0.8632]
